entry_id,cluster,L_min,L_max,L_asym,log_depth_min,interface_density,log_n_true,mint_pak,boltz_msa_pak,boltz_nomsa_pak
8snz,0,152,167,0.0898203592814371,3.935406489752349,0.0005515285219035,1.146128035678238,0.0,0.0,0.0
8srz,0,88,88,0.0,1.146128035678238,0.0046487603305785,1.5563025007672873,0.0555555555555555,0.2777777910232544,0.1111111119389534
8stb,2,213,215,0.0093023255813953,4.084754963179354,0.0020307893874877,1.968482948553935,0.0,0.0,0.0
8sy2,2,198,198,0.0,3.472317546316842,0.0016579940822365,1.8129133566428555,0.0,0.0,0.0
8sy3,2,200,209,0.0430622009569378,3.520352504083318,0.0015311004784688,1.806179973983887,0.0,0.0,0.0
8t19,1,8,86,0.9069767441860463,0.3010299956639812,0.0537790697674418,1.568201724066995,0.0,0.2432432472705841,0.4594594538211822
8t66,2,155,156,0.0064102564102564,2.3096301674258988,0.0045905707196029,2.0453229787866576,0.09009009009009,0.1351351290941238,0.0720720738172531
8t87,2,277,277,0.0,3.60086403630984,0.0051870870205528,2.5998830720736876,0.0125628140703517,0.1130653247237205,0.0728643238544464
8t88,2,277,277,0.0,3.60086403630984,0.0051088897287857,2.593286067020457,0.0127551020408163,0.1173469424247741,0.0765306130051612
8tfw,2,277,277,0.0,3.60086403630984,0.0051479883746692,2.59659709562646,0.010126582278481,0.1215189844369888,0.0784810110926628
8tfz,0,177,177,0.0,3.8755821043278855,0.0006064668517986,1.2787536009528289,0.0,0.0,0.0
8tgg,3,375,383,0.02088772845953,3.536179532137225,0.0002645778938207,1.5797835966168101,0.0,0.0,0.0
8tgh,3,383,384,0.0026041666666666,3.530455843584676,0.0002515774586597,1.568201724066995,0.0,0.0,0.0
8tgi,3,382,385,0.0077922077922077,3.526597709103452,0.0002515808798531,1.568201724066995,0.0,0.0,0.0
8tgj,3,380,380,0.0,3.5272431163880884,0.0002631578947368,1.5797835966168101,0.0,0.0,0.0
8tgk,3,382,384,0.0052083333333333,3.5286596452349897,0.0002522360383944,1.568201724066995,0.0,0.0,0.0
8tgl,3,379,381,0.0052493438320209,3.527372082827612,0.0002493092057424,1.5563025007672873,0.0,0.0,0.0
8tgm,3,384,384,0.0,3.526468512469477,0.0002373589409722,1.5440680443502757,0.0,0.0,0.0
8tgn,3,377,384,0.0182291666666666,3.524266268766979,0.0002763041556145,1.6020599913279625,0.0,0.0,0.0
8tk9,1,56,204,0.7254901960784313,2.6830470382388496,0.0053396358543417,1.7853298350107671,0.1475409836065573,0.0655737668275833,0.0
8tka,3,332,332,0.0,1.0791812460476249,0.0004082595442009,1.6532125137753437,0.0,0.0,0.0
8tlh,0,104,104,0.0,3.721398375521505,0.0008321005917159,0.9542425094393249,0.0,0.0,0.0
8tlj,0,104,104,0.0,3.721398375521505,0.0008321005917159,0.9542425094393249,0.0,0.0,0.0
8tlk,0,101,105,0.0380952380952381,3.729488769179561,0.0006600660066006,0.8450980400142568,0.0,0.0,0.0
8tm0,2,163,253,0.3557312252964427,3.484157424365381,0.0015034312180217,1.792391689498254,0.0,0.2419354766607284,0.0806451588869094
8tn8,2,252,253,0.0039525691699604,0.7781512503836436,0.0019605997866867,2.0969100130080562,0.0,0.0,0.0
8u1a,3,323,324,0.0030864197530864,0.3010299956639812,0.0002102205404578,1.3424226808222062,0.0,0.0,0.0
8u48,3,261,261,0.0,3.2973227142053028,0.0004110333083777,1.4471580313422192,0.0,0.0,0.0
8u8l,0,121,123,0.016260162601626,2.008600171761917,0.0004703352818652,0.8450980400142568,0.0,0.0,0.0
8u99,3,391,391,0.0,4.085504639426498,0.0006279393776859,1.9822712330395684,0.0,0.0,0.0
8uen,3,334,335,0.0029850746268656,2.6532125137753435,0.0002502457771025,1.4471580313422192,0.0,0.0,0.0
8ugm,2,277,277,0.0,3.60086403630984,0.0051088897287857,2.593286067020457,0.0127551020408163,0.1071428582072258,0.0688775479793548
8uix,2,277,279,0.007168458781362,3.574147064150723,0.0051110852321985,2.59659709562646,0.010126582278481,0.0607594922184944,0.1291139274835586
8upz,3,391,393,0.005089058524173,4.0071501053666845,0.0004164958382954,1.806179973983887,0.046875,0.296875,0.0
8uq1,3,391,393,0.005089058524173,4.0071501053666845,0.0004164958382954,1.806179973983887,0.046875,0.296875,0.0
8utk,0,55,55,0.0,0.3010299956639812,0.0122314049586776,1.568201724066995,0.1081081081081081,0.2702702581882477,0.2702702581882477
8uwm,2,277,277,0.0,3.60086403630984,0.0052913500762423,2.6085260335771943,0.0123152709359605,0.1576354652643203,0.064039409160614
8uyf,3,399,400,0.0025,3.2884728005997825,0.0007142857142857,2.0569048513364727,0.0087719298245614,0.0,0.0
8uyh,3,369,374,0.0133689839572192,3.2335037603411343,0.0007970667941973,2.041392685158225,0.009090909090909,0.0,0.0
8uyi,3,367,367,0.0,3.2314695904306814,0.0006385079702128,1.9344984512435677,0.0116279069767441,0.0,0.0
8v2y,0,151,167,0.0958083832335329,3.917663024327375,0.0005155252409089,1.1139433523068367,0.0,0.0,0.0
8va9,0,213,214,0.0046728971962616,3.706632450873295,0.0007459084726427,1.5314789170422551,0.0,0.0,0.0
8vag,0,214,214,0.0,3.7028611705729295,0.0006987509826185,1.505149978319906,0.0,0.0,0.0
8vai,0,213,215,0.0093023255813953,3.7028611705729295,0.0007642755759362,1.5440680443502757,0.0,0.0,0.0
8vgt,3,280,349,0.1977077363896848,2.257678574869185,0.0004093327875562,1.6020599913279625,0.0,0.0,0.0
8vva,0,74,76,0.0263157894736842,2.5185139398778875,0.0071123755334281,1.6020599913279625,0.0,0.0,0.0
8w0k,3,380,383,0.0078328981723237,4.017700971224117,0.000247354679126,1.5563025007672873,0.0833333333333333,0.0,0.0
8w14,2,147,158,0.0696202531645569,3.9821354948037695,0.0032291397571686,1.8750612633917,0.0,0.0,0.0
8w2t,3,284,284,0.0,3.9807757739626215,0.0004587383455663,1.568201724066995,0.0,0.0,0.0
8w33,2,140,148,0.054054054054054,2.818225893613956,0.0055984555984555,2.0644579892269186,0.0086206896551724,0.0603448264300823,0.1120689660310745
8w6p,3,412,413,0.0024213075060532,3.809222921689422,0.0002233244787136,1.5797835966168101,0.0,0.0,0.0
8wab,2,176,178,0.0112359550561797,3.647089428716555,0.0028089887640449,1.9444826721501687,0.0568181818181818,0.1818181872367859,0.159090906381607
8wag,2,233,235,0.0085106382978723,3.2347702951609163,0.0018993699205552,2.0170333392987803,0.0096153846153846,0.1057692319154739,0.0576923079788684
8wc0,3,477,478,0.002092050209205,3.6586790285824486,0.0003684113575958,1.9242792860618816,0.0238095238095238,0.095238097012043,0.0
8wcm,2,243,243,0.0,1.9242792860618816,0.0014225473759081,1.9242792860618816,0.0,0.0,0.0357142873108387
8wjb,3,419,421,0.004750593824228,1.7323937598229686,0.0001360551930566,1.380211241711606,0.0,0.0,0.0
8woj,0,72,73,0.0136986301369863,1.9493900066449128,0.0032343987823439,1.2304489213782739,0.0,0.0,0.0
8wqp,0,233,233,0.0,3.432327792261604,0.000847317136068,1.662757831681574,0.0,0.0,0.0
8wxd,3,419,419,0.0,3.828079590556746,0.0005012502776812,1.9444826721501687,0.0,0.0,0.0
8x39,0,138,139,0.0071942446043165,3.5548524343720542,0.0022416849129392,1.6334684555795866,0.0,0.0465116277337074,0.0
8x4n,0,99,119,0.1680672268907563,1.9138138523837167,0.001527883880825,1.255272505103306,0.0,0.0,0.0
8x6v,3,260,261,0.003831417624521,3.508798965403905,0.0008841732979664,1.7781512503836436,0.0,0.0,0.0
8x8j,2,234,235,0.0042553191489361,3.5035183127240748,0.0030369158028732,2.2227164711475833,0.0239520958083832,0.0119760483503341,0.0
8xat,2,187,190,0.0157894736842105,4.15944687338747,0.0015198423867154,1.7323937598229686,0.0,0.0,0.0
8xbv,0,221,221,0.0,4.1026394836913,0.0007575602465141,1.568201724066995,0.0,0.0,0.0
8xc8,2,224,234,0.0427350427350427,3.17260293120986,0.0028998778998779,2.1818435879447726,0.006578947368421,0.0,0.0
8xeo,0,99,100,0.01,3.905957699092427,0.0034343434343434,1.5314789170422551,0.0294117647058823,0.2352941185235977,0.0
8xgq,3,354,403,0.1215880893300248,3.0453229787866576,0.0011565798881271,2.2174839442139063,0.0,0.0,0.0
8xgx,2,210,211,0.0047393364928909,3.238798562713917,0.0025276461295418,2.0492180226701815,0.0178571428571428,0.0267857145518064,0.0
8xj4,3,346,347,0.0028818443804034,3.8674674878590514,0.0005413869500757,1.8129133566428555,0.0769230769230769,0.2000000029802322,0.0
8xlz,2,211,214,0.014018691588785,3.2234959409623944,0.0024582539752845,2.0453229787866576,0.018018018018018,0.0270270276814699,0.0
8xoc,2,214,214,0.0,3.2242740142942576,0.0024456284391649,2.0492180226701815,0.0178571428571428,0.0,0.0
8xoq,0,231,239,0.0334728033472803,3.906227263052359,0.0004890506982557,1.4313637641589874,0.0,0.0,0.0
8ydl,3,446,446,0.0,2.24551266781415,0.0001759536688853,1.5440680443502757,0.0,0.0,0.0
8yey,0,147,147,0.0,3.71357453777207,0.0018048035540746,1.591064607026499,0.0,0.1282051354646682,0.0256410259753465
8yja,0,168,170,0.0117647058823529,3.106190897263416,0.0011904761904761,1.5314789170422551,0.0,0.0,0.147058829665184
8yl4,0,198,207,0.0434782608695652,0.3010299956639812,0.0014395159322695,1.7708520116421442,0.0,0.0,0.0
8yla,3,323,328,0.0152439024390243,2.450249108319361,0.0004719474439326,1.6989700043360187,0.0,0.0,0.0
8ymk,2,226,226,0.0,2.8369567370595505,0.0020949173780249,2.0293837776852097,0.0467289719626168,0.2803738415241241,0.0373831763863563
8ynx,1,88,161,0.453416149068323,1.2041199826559248,0.0150338791643139,2.3283796034387376,0.0234741784037558,0.0704225376248359,0.1455399096012115
8yo6,0,82,82,0.0,2.100370545117563,0.0049077929803688,1.5185139398778875,0.0,0.2727272808551788,0.0303030312061309
8yoy,3,289,364,0.206043956043956,2.2600713879850747,0.0003041940758203,1.505149978319906,0.0,0.0,0.0
8yqg,0,154,157,0.019108280254777,1.5314789170422551,0.0011994375051699,1.462397997898956,0.0,0.0,0.0
8yqq,3,285,364,0.217032967032967,2.8813846567705728,0.0003181029496818,1.5185139398778875,0.0,0.0,0.0
8yri,0,144,144,0.0,3.8229522405474814,0.0012538580246913,1.414973347970818,0.0,0.1538461595773697,0.0
8ytc,0,166,166,0.0,4.036549054479153,0.0013064305414428,1.5563025007672873,0.0,0.0,0.0
8ytr,2,126,127,0.0078740157480314,3.654850090561394,0.0054368203974503,1.9395192526186185,0.0,0.0,0.0
8z1i,2,271,274,0.010948905109489,3.0398105541483504,0.0013467287957551,2.0,0.0,0.0,0.1199999973177909
8z4f,2,222,300,0.26,1.6232492903979006,0.0009759759759759,1.8129133566428555,0.0,0.0,0.0
8za7,1,180,332,0.4578313253012048,3.132579847659737,0.0018072289156626,2.03342375548695,0.0092592592592592,0.1851851791143417,0.0
8zb5,2,294,298,0.0134228187919463,4.113341604795105,0.0021686526959777,2.278753600952829,0.0789473684210526,0.0894736871123313,0.0157894734293222
8zgb,2,68,68,0.0,4.022180839413665,0.0121107266435986,1.7481880270062005,0.0535714285714285,0.2678571343421936,0.1428571492433548
8zgi,3,391,391,0.0,2.971739590887778,0.0003401338295798,1.7160033436347992,0.0,0.0,0.0
8zlc,0,134,136,0.0147058823529411,3.210318519826232,0.0013718173836698,1.3979400086720377,0.0,0.0,0.0
8zlf,0,193,203,0.0492610837438423,3.8663464227496016,0.0007146685724495,1.4471580313422192,0.0714285714285714,0.0,0.0
8zlh,2,130,130,0.0,2.4955443375464483,0.003491124260355,1.7708520116421442,0.0169491525423728,0.0,0.0
8znj,1,237,444,0.4662162162162162,1.0,0.000769757098871,1.9084850188786497,0.0,0.0987654328346252,0.0
8zo3,3,306,306,0.0,3.909020854211156,0.0006728181468665,1.7993405494535817,0.0,0.0,0.0
8zoj,3,397,398,0.0025125628140703,3.88371820196396,0.0003797324152247,1.7781512503836436,0.0,0.0,0.0
8zpo,3,306,306,0.0,3.909020854211156,0.0006621384937417,1.792391689498254,0.0,0.0,0.0
8zro,3,308,311,0.0096463022508038,4.057704131534029,0.0006681421472418,1.806179973983887,0.0,0.015625,0.0
9a3v,1,180,687,0.7379912663755459,3.737272176535544,0.0009542293385088,2.0718820073061255,0.0,0.0,0.0
9a3x,1,90,687,0.868995633187773,3.378942698613437,0.0013747371825974,1.9294189257142929,0.0,0.0,0.0
9a3y,1,140,687,0.7962154294032023,3.1956229435869368,0.0009357454772301,1.9542425094393248,0.0,0.0,0.0
9a3z,1,297,687,0.5676855895196506,3.949536373376143,0.0004852013585638,1.99563519459755,0.0,0.0,0.0
9a4p,1,106,409,0.7408312958435208,2.257678574869185,0.0012455598099367,1.7323937598229686,0.0185185185185185,0.0925925895571708,0.0
9a4t,1,181,467,0.6124197002141327,3.954965731058421,0.0002602718657943,1.3424226808222062,0.0,0.0454545468091964,0.0
9a4z,1,180,443,0.5936794582392777,2.9041743682841634,0.0007399046902432,1.7708520116421442,0.0,0.0,0.0
9a59,3,274,468,0.4145299145299145,3.8547310172139424,0.0001949591365649,1.3979400086720377,0.0,0.2000000029802322,0.0799999982118606
9a5c,1,232,555,0.581981981981982,3.684306646071632,0.0002795899347623,1.5563025007672873,0.0,0.0,0.0
9a5e,1,67,414,0.8381642512077294,3.931254406416413,0.0016223231667748,1.6532125137753437,0.0,0.0666666701436042,0.0
9a5f,1,180,305,0.4098360655737705,2.9041743682841634,0.0006375227686703,1.5440680443502757,0.0,0.1428571492433548,0.0
9a5m,3,343,465,0.2623655913978495,2.739572344450092,0.0001567447255399,1.3979400086720377,0.0,0.0,0.0
9a5s,1,82,355,0.7690140845070422,3.9057419273916016,0.000893163861216,1.414973347970818,0.0,0.0384615398943424,0.0
9a5t,3,333,337,0.0118694362017804,4.160648574436162,0.0006415911460421,1.8573324964312685,0.0,0.0138888889923691,0.0
9a5w,0,180,274,0.3430656934306569,2.9041743682841634,0.000162206001622,0.9030899869919435,0.0,0.125,0.0
9a5x,1,197,420,0.530952380952381,4.353454583806043,0.0004713560551124,1.591064607026499,0.0,0.0,0.0
9a60,1,118,325,0.6369230769230769,3.81544491624435,0.0002868318122555,1.041392685158225,0.0,0.0,0.0
9a66,1,197,810,0.7567901234567901,4.353454583806043,9.400263207369808e-05,1.1760912590556813,0.0,0.2000000029802322,0.0
9a6v,1,85,294,0.7108843537414966,2.7075701760979363,0.0010804321728691,1.4313637641589874,0.0,0.2962962985038757,0.0
9a7q,3,274,527,0.4800759013282732,3.931356150467928,4.847712572196291e-05,0.8450980400142568,0.0,0.0,0.0
9ard,0,132,132,0.0,2.0453229787866576,0.0015495867768595,1.4313637641589874,0.0,0.0,0.0
9avb,0,120,124,0.032258064516129,3.447313108823568,0.0034274193548387,1.7075701760979363,0.0392156862745098,0.0196078438311815,0.1372549086809158
9avc,0,97,98,0.010204081632653,3.5056925074122,0.0025247212286976,1.380211241711606,0.0,0.0,0.0
9axg,2,78,81,0.037037037037037,3.803730170974544,0.0093383982272871,1.7708520116421442,0.0,0.0169491525739431,0.0338983051478862
9b2u,1,4,329,0.9878419452887538,0.3010299956639812,0.012917933130699,1.2304489213782739,0.0588235294117647,0.0588235296308994,0.1764705926179886
9b4u,0,142,142,0.0,3.1264561134318045,0.0018349533822654,1.568201724066995,0.0,0.0,0.0
9bfr,3,383,383,0.0,2.100370545117563,0.0007226172378296,2.0253058652647704,0.0,0.0,0.0
9bgl,1,51,213,0.7605633802816901,2.845098040014257,0.0032219460554174,1.5440680443502757,0.0,0.0571428574621677,0.0
9blq,0,195,207,0.0579710144927536,3.204933522354145,0.001015731450514,1.6127838567197355,0.0,0.0,0.0
9bxl,0,244,245,0.0040816326530612,3.5185139398778875,0.000351288056206,1.3222192947339193,0.0,0.0,0.0
9bxm,0,242,245,0.0122448979591836,3.5185139398778875,0.0003710575139146,1.3424226808222062,0.0,0.0,0.0
9bxn,0,245,247,0.0080971659919028,3.5185139398778875,0.0003800710567627,1.3617278360175928,0.0,0.0,0.0
9c6t,2,222,226,0.0176991150442477,3.9367649976099415,0.002152595072949,2.03342375548695,0.0,0.1203703731298446,0.0
9c8a,3,382,384,0.0052083333333333,3.979092900638326,0.0002522360383944,1.568201724066995,0.081081081081081,0.0,0.0
9c8b,3,381,383,0.0052219321148825,4.009790719354298,0.0002467054542464,1.5563025007672873,0.0833333333333333,0.0,0.0
9c8w,0,58,60,0.0333333333333333,2.499687082618404,0.0080459770114942,1.4471580313422192,0.0,0.0,0.0
9ccv,2,132,136,0.0294117647058823,1.2041199826559248,0.0052361853832442,1.9731278535996986,0.0319148936170212,0.2978723347187042,0.074468083679676
9cdv,3,434,450,0.0355555555555555,3.098643725817057,0.0002355350742447,1.662757831681574,0.0,0.0,0.0
9ckf,3,429,430,0.0023255813953488,4.314141203260571,0.0001355233913373,1.3979400086720377,0.0,0.0,0.0
9ckx,2,222,222,0.0,3.9348518029656607,0.0045653761869978,2.3521825181113627,0.0044444444444444,0.1199999973177909,0.0399999991059303
9crz,3,311,313,0.0063897763578274,3.42422807069598,0.0002465508562505,1.380211241711606,0.0416666666666666,0.0,0.0
9cu3,2,196,203,0.0344827586206896,3.4724638966069894,0.0053785060822358,2.330413773349191,0.0420560747663551,0.0420560762286186,0.0046728970482945
9cys,2,229,277,0.1732851985559566,3.340047317661393,0.0038781076096038,2.3909351071033793,0.008130081300813,0.0,0.0
9d7l,3,380,384,0.0104166666666666,3.991536175300032,0.0002604166666666,1.5797835966168101,0.0789473684210526,0.1052631586790084,0.0
9dds,0,164,164,0.0,3.3136563466180315,0.0005577037477691,1.1760912590556813,0.0,0.1333333402872085,0.0
9dq0,0,225,226,0.0044247787610619,3.586699801624049,0.0006293018682399,1.505149978319906,0.0,0.0,0.0
9dq1,0,226,226,0.0,3.586699801624049,0.0005482026783616,1.4471580313422192,0.0,0.0,0.0
9dq2,0,226,226,0.0,3.586699801624049,0.0006069386796146,1.4913616938342726,0.0,0.0,0.0
9dqp,0,220,230,0.0434782608695652,3.6261349786353887,0.0008695652173913,1.6434526764861874,0.0,0.0,0.0
9dqq,0,206,229,0.1004366812227074,3.577146984827525,0.0009115190571077,1.6334684555795866,0.0,0.0,0.0
9dqr,0,226,230,0.017391304347826,3.604765884703888,0.0008464794151596,1.6434526764861874,0.0,0.0,0.0
9dro,2,277,277,0.0,3.60086403630984,0.0050046266730962,2.584331224367531,0.0104166666666666,0.1041666641831398,0.0729166641831398
9dsb,2,146,147,0.0068027210884353,3.761627184561583,0.0109029913335197,2.369215857410143,0.0512820512820512,0.0,0.3589743673801422
9dur,1,138,366,0.6229508196721312,3.678791434366244,0.000791953749901,1.6020599913279625,0.0,0.0,0.0
9dxi,2,137,142,0.0352112676056338,2.950364854376123,0.0056543641410506,2.041392685158225,0.0727272727272727,0.0,0.0
9e72,0,239,246,0.0284552845528455,3.1072099696478683,0.0007994012994523,1.6720978579357175,0.0,0.2553191483020782,0.0
9e92,3,439,448,0.0200892857142857,3.4871383754771865,0.0004932069638789,1.9867717342662448,0.0,0.0,0.0
9edj,2,276,278,0.0071942446043165,3.588271706842329,0.004848295276822,2.5705429398818973,0.0080645161290322,0.1586021482944488,0.0967741906642913
9eh6,2,218,218,0.0,3.738384123512156,0.0011573099907415,1.7403626894942439,0.0,0.0,0.0909090936183929
9ejw,0,133,153,0.130718954248366,2.130333768495006,0.0024571232001572,1.6989700043360187,0.0,0.1400000005960464,0.0
9erv,1,43,343,0.8746355685131195,1.57978359661681,0.0081361448233778,2.0791812460476247,0.0166666666666666,0.1666666716337204,0.0
9eu1,3,412,414,0.0048309178743961,4.127881943484625,0.0001113925238028,1.2787536009528289,0.0,0.0,0.0
9f0n,3,304,305,0.0032786885245901,3.808818425092124,0.000269628990509,1.3979400086720377,0.0,0.0,0.0
9f7e,0,231,231,0.0,3.6884198220027113,0.0008058319746631,1.6334684555795866,0.0,0.0465116277337074,0.0465116277337074
9f7o,3,248,248,0.0,3.858416877723488,0.000552809573361,1.5314789170422551,0.0,0.0,0.0
9f7v,3,248,248,0.0,3.858416877723488,0.0005365504682622,1.5185139398778875,0.0,0.0,0.0
9fct,0,230,231,0.0043290043290043,3.318689269947746,0.0006964050442311,1.568201724066995,0.027027027027027,0.1351351290941238,0.0
9fdo,0,78,80,0.025,1.7075701760979365,0.0038461538461538,1.380211241711606,0.0,0.0,0.0
9fhk,3,348,349,0.0028653295128939,3.0572856444182146,0.0004281526858347,1.7160033436347992,0.0,0.0,0.0384615398943424
9fsg,3,372,378,0.0158730158730158,3.7203247174174416,0.0008676110826648,2.0863598306747484,0.0163934426229508,0.2131147533655166,0.0163934417068958
9fzf,0,149,149,0.0,4.097222592519901,0.0014413765145714,1.505149978319906,0.0,0.0,0.0
9gao,3,315,319,0.012539184952978,3.776701183988411,0.0008857043339801,1.9493900066449128,0.0,0.0,0.0
9gnd,3,269,275,0.0218181818181818,4.031973689091717,0.0005272051368705,1.591064607026499,0.0,0.0,0.0
9grw,3,367,370,0.0081081081081081,2.72916478969277,0.0004197658148611,1.7558748556724915,0.0,0.0,0.0
9gry,3,241,295,0.1830508474576271,3.772028165324855,0.0003516421689288,1.3979400086720377,0.0,0.0,0.0399999991059303
9gs3,2,241,293,0.1774744027303754,3.785543369956593,0.001869344171753,2.12057393120585,0.0075757575757575,0.0,0.0
9gs5,3,241,286,0.1573426573426573,3.7826159320316033,0.0003336912050604,1.3617278360175928,0.0,0.0,0.0
9gs7,3,241,299,0.1939799331103679,3.776991584856405,0.0003053053747623,1.3424226808222062,0.0,0.0,0.0
9gsl,3,241,305,0.2098360655737705,3.7554937284151193,0.0002448813005917,1.255272505103306,0.0,0.0,0.0555555559694767
9gsq,0,187,188,0.0053191489361702,1.8864907251724816,0.0011377858686995,1.6020599913279625,0.0,0.0,0.0
9h8u,3,467,467,0.0,3.755264891412247,0.0001192173837286,1.414973347970818,0.0,0.0,0.0
9hgm,3,325,325,0.0,3.894260664446988,0.0007668639053254,1.9084850188786497,0.0,0.0,0.0
9hjp,3,386,404,0.0445544554455445,3.0350292822023683,0.0001859641922741,1.462397997898956,0.0,0.0,0.0
9ht6,2,118,121,0.024793388429752,3.3602146132953523,0.0046224961479198,1.8195439355418688,0.0606060606060606,0.0757575780153274,0.1515151560306549
9hv7,0,113,115,0.017391304347826,3.793441132977664,0.0026933435936898,1.5440680443502757,0.0,0.0,0.0
9i20,3,241,295,0.1830508474576271,3.7551122663950713,0.0002953794219002,1.3222192947339193,0.0,0.0,0.0
9i25,1,13,251,0.9482071713147412,0.3010299956639812,0.0186944529574011,1.7853298350107671,0.0327868852459016,0.0327868834137916,0.0163934417068958
9i8y,3,392,412,0.0485436893203883,3.546542663478131,0.0005015355656825,1.9084850188786497,0.0,0.2345678955316543,0.0
9if5,3,381,381,0.0,2.785329835010767,8.266683200033066e-05,1.0791812460476249,0.0,0.0,0.0
9iia,3,412,425,0.0305882352941176,2.8937617620579434,0.0003026841804683,1.7242758696007892,0.0,0.0,0.0
9ikp,0,184,184,0.0,3.724603515396717,0.0008861058601134,1.4771212547196624,0.0,0.0,0.0
9ime,0,146,146,0.0,3.728191398589946,0.0021110902608369,1.6532125137753437,0.0444444444444444,0.1333333402872085,0.0222222227603197
9inr,0,145,145,0.0,4.245784017077525,0.0010939357907253,1.3617278360175928,0.0434782608695652,0.0,0.0
9iok,2,170,170,0.0,3.933639112524925,0.0043598615916955,2.100370545117563,0.0158730158730158,0.0,0.0
9ir0,3,367,367,0.0,1.869231719730976,0.0002004618046017,1.4313637641589874,0.0,0.0,0.0
9iv0,2,172,172,0.0,3.969136233596712,0.0040562466197944,2.0791812460476247,0.0166666666666666,0.0,0.0
9ivi,3,253,266,0.0488721804511278,2.12057393120585,0.0008321198252548,1.7481880270062005,0.0,0.0,0.0
9iyx,2,172,179,0.0391061452513966,2.780317312140151,0.0034104196440171,2.0211892990699383,0.019047619047619,0.190476194024086,0.0666666701436042
9izn,3,332,364,0.0879120879120879,2.649334858712142,0.0015060240963855,2.2600713879850747,0.0164835164835164,0.0,0.0
9j0t,2,174,174,0.0,3.9474337218870494,0.003831417624521,2.0644579892269186,0.0172413793103448,0.0,0.0
9j2e,3,370,370,0.0,2.307496037913213,0.0005405405405405,1.8692317197309762,0.0,0.0,0.0
9j2m,3,370,370,0.0,2.307496037913213,0.0005332359386413,1.863322860120456,0.0,0.0,0.0
9j2p,3,370,370,0.0,2.307496037913213,0.0005405405405405,1.8692317197309762,0.0,0.0,0.0
9j2r,3,370,370,0.0,2.2671717284030137,0.0005259313367421,1.8573324964312685,0.0,0.0,0.0
9j30,3,370,371,0.0026954177897574,2.2764618041732443,0.0005390835579514,1.8692317197309762,0.0,0.0,0.0
9j33,3,370,370,0.0,2.2833012287035497,0.0005332359386413,1.863322860120456,0.0,0.0,0.0
9j4p,1,255,426,0.4014084507042254,2.895422546039408,0.0009942004971002,2.03342375548695,0.0185185185185185,0.0,0.0
9jc7,3,425,425,0.0,4.3071964211494125,0.0004871972318339,1.9444826721501687,0.0,0.0,0.0
9jdd,0,125,190,0.3421052631578947,1.6434526764861874,0.0019368421052631,1.662757831681574,0.0,0.0,0.0
9jdi,1,164,337,0.5133531157270029,1.8260748027008264,0.0013389303032496,1.8692317197309762,0.0,0.0,0.0
9jdn,3,422,423,0.0023640661938534,4.3082228192210215,0.0004761744703259,1.9294189257142929,0.0,0.0,0.0
9jm2,0,66,68,0.0294117647058823,0.3010299956639812,0.0086898395721925,1.591064607026499,0.0,0.0,0.0
9jm8,0,64,66,0.0303030303030303,0.3010299956639812,0.010653409090909,1.6532125137753437,0.0222222222222222,0.0444444455206394,0.0444444455206394
9jof,3,366,370,0.0108108108108108,3.0,0.0004947570521341,1.8260748027008264,0.0298507462686567,0.1791044771671295,0.0
9jog,3,366,372,0.0161290322580645,3.002597980719909,0.0004847523356248,1.8195439355418688,0.0151515151515151,0.2272727340459823,0.0
9joh,3,366,372,0.0161290322580645,3.002597980719909,0.000462718138551,1.7993405494535817,0.0,0.2222222238779068,0.0
9jzo,0,173,173,0.0,3.43568513794163,0.0007350730061144,1.3424226808222062,0.0,0.0,0.0
9k2f,2,225,231,0.0259740259740259,3.6909930320998696,0.0027898027898027,2.161368002234975,0.0137931034482758,0.0551724135875701,0.0068965516984462
9k6w,0,207,207,0.0,3.481872410310664,0.0001633643725641,0.8450980400142568,0.0,0.0,0.0
9k7k,3,244,247,0.0121457489878542,3.697839368218363,0.0009291829826773,1.7481880270062005,0.0535714285714285,0.1964285671710968,0.0
9k7u,1,54,136,0.6029411764705882,0.3010299956639812,0.0091230936819172,1.8260748027008264,0.044776119402985,0.0895522385835647,0.0746268630027771
9k8c,0,90,90,0.0,0.3010299956639812,0.0041975308641975,1.5314789170422551,0.0,0.0,0.0
9k8h,0,91,91,0.0,0.3010299956639812,0.0035019925129815,1.462397997898956,0.0,0.0,0.0
9k8k,0,55,55,0.0,0.3010299956639812,0.0092561983471074,1.4471580313422192,0.2142857142857142,0.0,0.0
9kkt,3,377,382,0.013089005235602,3.702430536445525,0.0013679225630841,2.294466226161593,0.0203045685279187,0.0507614202797412,0.0253807101398706
9kkv,3,378,383,0.0130548302872062,3.703978825008386,0.0013814635224556,2.3010299956639813,0.02,0.0850000008940696,0.025000000372529
9koj,2,278,278,0.0,2.9995654882259823,0.0015915325293721,2.089905111439398,0.0,0.0813008099794387,0.0975609719753265
9kwf,3,324,324,0.0,3.9926418698783976,0.0007239750038103,1.8808135922807914,0.0,0.0,0.013157894834876
9kyl,0,138,142,0.028169014084507,3.6868149545073168,0.000714431516636,1.146128035678238,0.0,0.0,0.0
9kyt,0,184,185,0.0054054054054054,3.6612446089593336,0.0007050528789659,1.380211241711606,0.0,0.0,0.0
